"Name","ra","dec","dist","vlos","pmra","pmdec","pmra_e","pmdec_e","disterr","vloserr","pmcorr","plx","plx_e","GAL_LONG","GAL_LAT","sigma","rmax","v_r16","v_r50","v_r84","v_phi16","v_phi50","v_phi84","v_z16","v_z50","v_z84","j_r16","j_r50","j_r84","j_phi16","j_phi50","j_phi84","j_z16","j_z50","j_z84","energy16","energy50","energy84","rperi16","rperi50","rperi84","rapo16","rapo50","rapo84","Rmax16","Rmax50","Rmax84","zmax16","zmax50","zmax84","ecc16","ecc50","ecc84","ecc_mean","Lx16","Lx50","Lx84","Ly16","Ly50","Ly84","Lz16","Lz50","Lz84","Ltot16","Ltot50","Ltot84","Lperp16","Lperp50","Lperp84","incl16","incl50","incl84","xgal16","xgal50","xgal84","ygal16","ygal50","ygal84","zgal16","zgal50","zgal84","vx16","vx50","vx84","vy16","vy50","vy84","vz16","vz50","vz84"
"NGC_6652",278.940124,-32.990722,9.62,-95.37,-5.4846,-4.2737,0.0281,0.0264,0.12,0.86,0.0092,0.1152,0.0123,1.53390617457818,-11.3768164305857,6,3,-53.9349606319641,-53.3874256178948,-52.4732003616129,-34.6019782367609,-28.9287711116636,-24.1792957235615,165.357241909078,166.983407534347,169.581480124359,82.8559067072843,87.561214410419,89.5718461027281,-47.2609358472553,-36.8296188506904,-27.7390735373947,255.726541753823,261.112775647293,266.880296807535,-218657.542185587,-216975.98174608,-215316.539418033,0.308294942378998,0.323623836040497,0.333032044172287,3.12593371391296,3.25273358821869,3.37787396430969,2.76550454139709,2.9909952878952,3.19910347938538,2.86050232887268,2.95414054393768,2.98530879974365,0.809266719818115,0.821772217750549,0.826550838947296,0.81917495727539,-41.3409081889856,-31.5857837088933,-24.9433184938711,-138.138988236949,-121.06507194742,-96.2626965288428,-47.2609358472553,-36.8296188506904,-27.7390735373947,103.447843640997,130.426291379573,151.74288490164,99.6012490603922,125.118136198847,144.193766468467,105.618362306043,106.401453299389,108.14035251944,1.11378896418311,1.24771491842917,1.34125515269257,0.24940468263138,0.252990952434496,0.25549577324689,-1.92052486332788,-1.90169648668881,-1.87473901402318,-46.9384679729606,-46.3250145798457,-45.2869572312778,-44.0845290561666,-38.8237737407232,-35.295869711094,165.357241909078,166.983407534347,169.581480124359
"NGC_6656_M_22",279.099762,-23.904749,3.3,-148.72,9.8513,-5.6189,0.0234,0.0235,0.04,0.78,0.0076,0.3038,0.01,9.89226784905005,-7.55165302488601,8.6,20,176.257749988293,176.795513138614,178.040069715856,-187.437908393055,-186.852891598236,-186.597819672164,-150.276948638137,-148.346110790795,-145.683388280203,313.7293072475,315.821642893681,321.264323901508,-945.169610430428,-939.314924875742,-927.023386885246,142.706111209927,147.535301129905,150.70028636726,-164377.936421608,-164287.547653202,-164231.200552177,2.88457587242126,2.9251936674118,2.94547466278076,10.141851348877,10.1571798324585,10.1797588729858,10.039288482666,10.0529155731201,10.0751978302002,3.76398553848267,3.84635126590729,3.90912208557129,0.550167469978332,0.552404344081879,0.558548367023468,0.553460139036179,4.58668201503175,5.85698544504294,6.93012902348281,-676.037499003818,-673.114860043997,-666.355223879995,-945.169610430428,-939.314924875742,-927.023386885246,1148.42781321503,1154.37906227979,1157.2889333328,666.398360345688,673.136350928151,676.055164811479,143.92583675425,144.392577798264,144.816158227747,-5.02864017190804,-4.98820696595396,-4.94781426042575,0.553049541728979,0.560100638808995,0.567144673069532,-0.437647990897318,-0.432212327673593,-0.426771214290672,-155.473897110681,-155.109184248391,-154.273309048339,204.948184233,205.656047851904,206.189817201371,-150.276948638137,-148.346110790795,-145.683388280203
"Pal_8",280.374572,-19.825834,12.1,-31.54,-1.9867,-5.6934,0.0264,0.0274,0.82,0.21,0.0126,0.1104,0.0122,14.104646595016,-6.79706163418062,2.7,4,-19.3067042842221,-17.5675834264092,-16.1760747560872,-124.481835200123,-114.95033402977,-99.4200659216527,-33.65589647176,-31.6695941786665,-29.5422468480867,87.1287178313735,95.1489064077144,105.697681522141,-606.289895646181,-529.315710443348,-401.960228477115,75.5543851925169,78.533301687936,79.9183434990788,-207559.238500371,-200011.32135471,-196310.349475794,1.45486981391907,1.90465795993805,2.19617436408997,4.4640789604187,5.02131056785584,5.29175222396851,4.32200080871582,4.8535041809082,5.1115433883667,1.59676017284393,1.72115188837051,1.77044206142426,0.412765699625015,0.450161725282669,0.510853283405304,0.451045083999634,-260.603813586729,-238.487490566557,-195.440258301929,8.45793924405639,25.6656238666756,37.3619039721712,-606.289895646181,-529.315710443348,-401.960228477115,447.046592774714,581.215128190929,660.702030219526,195.578298238897,240.037453010909,262.966866710423,153.838254861902,155.589311527861,156.583776803971,2.90097635742348,3.53569395705487,3.830065020967,2.78932836843095,2.9488130614517,3.0227793084716,-1.47844380408138,-1.44226685285267,-1.36426276053223,56.4505110028266,60.0692505148331,62.4433535637789,-109.320862225912,-99.4889777994103,-83.3993929924551,-33.65589647176,-31.6695941786665,-29.5422468480867
"NGC_6681_M_70",280.803162,-32.29211,9.45,216.62,1.4316,-4.7447,0.027,0.0262,0.12,0.84,0.0144,0.1171,0.0115,2.85292851461125,-12.5098650348846,7,6,215.334787933851,216.44787640048,217.552844516234,-6.46691732712604,-1.5168434366278,2.53280785281613,-183.756982276347,-182.640028953934,-181.252907122672,306.831048508555,321.505371540767,334.378055044599,-6.68271674553053,-1.62968267372304,3.18226530268621,305.961724660344,309.717972615945,313.501397844725,-191811.420119377,-190917.333121692,-190004.150106799,0.269702430963516,0.332458332180977,0.385582783222199,5.87921894073486,5.98274874687195,6.11243358612061,5.27345178604126,5.35615682601929,5.51330951690674,5.28849786758423,5.34000325202942,5.46098552703857,0.880089101791382,0.895285367965698,0.912372224330902,0.89637958407402,89.4841656752479,92.6747368056276,98.2463825929161,-234.688302472356,-218.721638702433,-199.193151984569,-6.68271674553052,-1.62968267372303,3.1822653026862,216.952547862785,238.280913129192,255.49325994466,216.927937730875,238.259768726764,255.399401767299,89.1547459558453,90.3624715838514,91.5109628514298,0.925912154642714,1.03223623110416,1.15984660363854,0.454781442912505,0.460080005520832,0.466439351125782,-2.07929543663261,-2.05094671720225,-2.02732676098368,197.870044018735,198.626899859265,199.046019618804,84.4161770017958,86.0449427494643,89.0819987496913,-183.756982276347,-182.640028953934,-181.252907122672
"Ryu_879_RLGC2",281.36675,-5.1920277,15.8,-70,-2.4072,-1.8108,0.0852,0.0777,1.58,110,0.3856,0.1245,0.0782,27.6311807362514,-1.04138985030098,0.1,0.8,-58.8677914270427,61.0232564754024,126.568950572705,-55.5665847625926,-24.0155000090357,33.1587378305703,101.444761492104,110.581764079112,114.18142759481,474.661135152163,537.430236232594,626.627584442119,-573.352998141603,-230.359418427956,332.490295803726,237.301284250821,352.600300164951,402.51116589476,-167873.474252377,-161752.861080239,-153292.20116164,0.577769453525543,1.63570362329483,2.13682368278503,9.88909938812256,11.2343158721924,13.1718353271484,9.78020458221436,11.1097350120544,13.0463872528076,6.61110424041748,8.28185606002808,8.77150802612305,0.724600105285645,0.765962183475494,0.884442291259766,0.785733687877655,712.357816699633,836.234406665713,865.986798184714,-734.162432141901,-671.078162493895,-516.766912771914,-573.352998141603,-230.359418427956,332.490295803726,1045.12522272653,1163.01047545366,1279.8967128071,881.179825619946,1072.80006256013,1134.96888894899,73.1265863957578,101.19465303003,115.913068837892,4.95843170643231,6.17989216261464,6.42449013058561,6.88818074350035,7.5275913192386,7.65563355485345,-0.300060225062856,-0.29504164864317,-0.269980145909415,-63.2566511519304,55.914421612626,122.995640974658,-23.7114494580923,32.5395536817553,63.1326080166573,101.444761492104,110.581764079112,114.18142759481
"NGC_6712",283.267916,-8.706111,7.36,-107.45,3.3622,-4.4355,0.0268,0.0265,0.26,0.29,0.0086,0.1421,0.0113,25.3539448145164,-4.31798681182308,4.8,5,128.009333102576,129.804788847571,134.707366820011,-7.11394398499321,4.99982216391992,14.283050759955,-166.111109378273,-159.83802330182,-153.087921713558,276.428531023427,294.919202497956,299.680985010666,-25.0783547034195,17.5570151350285,50.2886326033814,142.888885300281,160.911863560423,178.699304752077,-203575.303935843,-203177.118886338,-202084.479306391,0.080606549680233,0.103582825511694,0.224271178841591,5.02683919906616,5.29510641098022,5.59311140060425,5.00891664505005,5.27984261512756,5.59283960342407,2.74441669464111,2.94752824306488,3.15879669189453,0.914969563484192,0.961641311645508,0.971422970294952,0.947407877445221,-477.805155938853,-442.177896602528,-401.342449023367,-239.928242986767,-207.937333034106,-180.131098031829,-25.0783547034196,17.5570151350285,50.2886326033814,468.280919361738,489.027616385729,513.362864025676,467.600294285845,488.676008201256,510.814574723346,84.3948023177023,87.9482582023179,93.0714025261166,-1.78408917448293,-1.51272577708017,-1.29547124176374,3.04018003776872,3.16876561294284,3.27171169797208,-0.576900863829877,-0.558748382540622,-0.536074890423334,-61.8423447785705,-60.7462896097905,-60.0385795690165,113.859972957436,114.919690835038,119.772546894255,-166.111109378273,-159.83802330182,-153.087921713558
"NGC_6715_M_54",283.763855,-30.479862,26.74,143.13,-2.6802,-1.3874,0.0262,0.0253,0.28,0.43,0.0093,0.0504,0.011,5.60702226145837,-14.0871360549009,16.9,6,229.318720167896,229.623155684771,230.378212056576,-65.8686233612542,-63.2830484223235,-60.3948985036653,203.902764736887,206.274498411186,208.312422227158,1231.76008549479,1284.28092575612,1351.15850626732,-1172.60251389774,-1126.07343135371,-1058.51267979985,4037.24620203793,4120.85488463111,4188.34626820916,-90710.5044726149,-89433.9420989314,-87912.1016255869,14.8593740463257,15.1647953987122,15.500792427063,46.292027130127,47.7567157745361,49.5803771972656,46.2094372558594,47.7393417358398,49.5076969909668,45.0910191345215,46.3624954223633,48.04875,0.513676116466522,0.517977356910706,0.522925879955292,0.517912167310715,313.942834542777,329.438207982855,339.78601246829,-5267.64001526579,-5133.15672819247,-5023.8572258517,-1172.60251389774,-1126.07343135371,-1058.51267979985,5147.5914940305,5266.29632945045,5409.94085308128,5034.64766775591,5143.19769339021,5276.28136991434,101.790435614213,102.241341233753,102.681685731724,17.2061547915398,17.4912059179658,17.7685969885496,2.49423627273246,2.5222210215049,2.54945374820673,-6.5479905744991,-6.47804632158341,-6.40617058297839,235.777621978486,236.487872767092,237.024071241667,-32.5057500940901,-29.9041635315337,-26.9241535054349,203.902764736887,206.274498411186,208.312422227158
"NGC_6717_Pal9",283.775177,-22.701473,7.47,30.25,-3.1245,-5.0091,0.0274,0.0265,0.15,0.9,0.0259,0.1134,0.012,12.8759813827146,-10.9002067044028,2.3,3,-8.52447228758852,-7.15150571810638,-5.81668424789876,-104.840888034563,-103.969810468534,-102.948606876735,25.6648037950169,26.1030198984079,26.5064010635962,27.511855540738,28.1742670380058,28.795602552409,-207.80066927058,-202.745592029322,-200.171996784286,107.383101355942,110.036609058966,111.754799003902,-228820.063062622,-228692.923345431,-228514.750035192,0.941462581157684,0.954725176095962,0.965912125110626,2.4254918384552,2.42856478691101,2.44418539047241,2.36839615821838,2.37190115451813,2.3942461681366,1.41117645740509,1.42800354957581,1.43821877479553,0.433525021076202,0.436579704284668,0.439125933647156,0.43639290034771,113.904106900616,115.459715887707,116.677445944797,-101.152763720532,-98.0375602684338,-95.0666710407092,-207.80066927058,-202.745592029322,-200.171996784286,250.984098821561,253.415470922665,256.551789881882,150.260179965245,151.429169139033,152.62733085822,142.778412515685,143.270005021808,144.104689686286,-1.16944768080548,-1.08910012358544,-1.03827331694309,1.60710909901211,1.62547569162521,1.63709415625218,-1.41473143197096,-1.40469107660334,-1.3888191759135,89.5422441855618,90.0878787566372,91.3899372762978,49.8435339334774,51.9874367747534,54.2444041155557,25.6648037950169,26.1030198984079,26.5064010635962
"NGC_6723",284.888123,-36.632248,8.33,-94.39,1.0298,-2.4182,0.0258,0.0256,0.1,0.26,0.0066,0.1285,0.0111,0.069285443283857,-17.2989230003321,5.5,10,106.260430119509,108.707081125041,111.147916336423,-167.562832754277,-166.503845700882,-161.152431569099,-34.9254739030031,-34.359791164244,-33.7535440804312,35.9890081277144,38.8217402345572,39.8583211254301,-48.1063124501596,-34.5874684273233,-24.3186079179049,459.900404219678,478.629880934275,490.145132143236,-206941.574512871,-206723.806091826,-206469.985685883,1.35583292007446,1.37917762994766,1.41906700611115,3.5640771484375,3.59023916721344,3.6043524646759,3.07889458656311,3.09964597225189,3.12582755088806,3.53929100990295,3.56517243385315,3.59426365852356,0.429095815420151,0.446825265884399,0.450140478610992,0.441745930910111,420.317779891095,424.098347345062,426.778933524966,238.195041048095,243.719196287943,246.138039249899,-48.1063124501596,-34.5874684273234,-24.3186079179049,487.311270094985,489.871754479644,492.463278719983,485.070735783805,488.703008571407,491.352329092326,92.8495093451378,94.0291053163,95.6634351939657,-0.285931181806718,-0.207513475966511,-0.149995776400403,0.009569309660608,0.009664128561896,0.009733676185344,-2.50713246933661,-2.48921887722681,-2.4647960855087,-100.847702435004,-100.537294765244,-100.25252669674,169.177801887459,170.756831810354,171.758055837727,-34.9254739030031,-34.359791164244,-33.7535440804312
"NGC_6749",286.31375,1.900833,7.71,-58.44,-2.8321,-6.0046,0.0268,0.0284,0.38,0.96,0.0093,0.1337,0.0116,36.2007967062944,-2.20466242335759,3.4,5,-35.2668042841882,-29.5743571611965,-26.6335729449472,-114.169969444985,-104.88433131974,-99.7112607078936,0.456286684762612,0.726404490694838,1.7439860154339,137.808669205444,148.250304114601,155.705847222516,-587.282541159136,-521.854149276608,-489.418656700336,4.20206667506325,4.52112788513336,5.03716281493731,-204714.028606332,-203410.181800016,-200451.915668867,1.46043903827667,1.57514840364456,1.80331859111786,4.96155033111572,5.03852510452271,5.24198181152344,4.95361890792847,5.03009295463562,5.23284057617188,0.323549768924713,0.33003731071949,0.343702417612076,0.488376638889313,0.523665219545364,0.545181567668915,0.520119282603264,1.57669125383581,7.35534468290536,13.0696821655816,-37.7521143810711,-30.8730345781728,-25.5051809694579,-587.282541159136,-521.854149276608,-489.418656700336,490.246554392281,522.820926798496,588.498617060871,28.4789170142073,31.7777247501387,37.8108016413181,176.31802294477,176.515365117312,176.66984273831,-2.21725202482294,-1.94159572033137,-1.47532173913893,4.37883639022091,4.58059214899759,4.92186299729841,-0.320816888796889,-0.298572171329329,-0.285421326849684,101.00854706538,107.724792393287,119.325553778787,-1.09796335471006,14.1274161018235,21.2413607448114,0.456286684762612,0.726404490694838,1.7439860154339
"NGC_6752",287.717102,-59.984554,4.21,-26.01,-3.1615,-4.0279,0.0226,0.022,0.04,0.12,0.0012,0.2514,0.0099,336.492912296456,-25.628341020172,8.3,25,-24.2192724085546,-23.7039621680143,-23.2503041182469,-164.879354210538,-163.574616193034,-162.261013688154,60.7634161996549,61.4919669726753,62.1392234718681,33.6820506179129,34.9163541864959,35.8435058639489,-821.138143775816,-809.320710638741,-797.269284462909,123.661430194534,125.852932954179,128.870872743903,-186992.726844233,-186687.377005576,-186367.360503244,3.28058950424194,3.32791614532471,3.37881962776184,5.48967264175415,5.51090455055237,5.52888536453247,5.41234121322632,5.43558955192566,5.45429706573486,2.14738387107849,2.16881048679352,2.19735938072205,0.241345378160477,0.246983639895916,0.252015430927277,0.246894632279873,202.381445088143,204.353862878746,205.33200436909,338.012903409132,339.808020092576,342.348420184066,-821.138143775816,-809.320710638741,-797.269284462909,890.645849645976,900.90334002951,911.775549249459,395.492401505678,396.537688819906,397.68406531114,153.508860012011,153.926387290658,154.236166292219,-4.75146370904716,-4.70886183272763,-4.66129695752097,-1.53919283511053,-1.51850403634946,-1.49997394156441,-1.85124872873159,-1.82636548373997,-1.80407859828183,-27.8870883747766,-27.6037334197987,-27.438238423363,161.642086138397,162.979650501854,164.246906577959,60.7634161996549,61.4919669726753,62.1392234718681
"NGC_6760",287.800041,1.030472,8.56,-2.37,-1.1081,-3.616,0.0267,0.0269,0.28,1.27,0.0136,0.1289,0.0112,36.1077128903302,-3.92409901795844,7.3,6,91.7936875833525,92.2135343311446,93.033315904206,-126.112038351717,-125.342656656122,-122.901427807268,-20.1947572420445,-19.559116411804,-19.3740290239319,155.05307560965,157.814242002662,168.354639799688,-650.474946827324,-645.640037902144,-643.051016650252,14.9168315013479,15.1818959605296,15.8183181491066,-194539.755295804,-194193.131812194,-193253.174288296,1.94655214309692,1.95932501554489,1.97475487709045,5.80747514724731,5.85557436943054,5.97854555130005,5.77410665512085,5.821932554245,5.94288980484009,0.622423198223114,0.632125169038773,0.657094292640686,0.492687126398087,0.496141135692596,0.507374341487884,0.49896844625473,-33.6865328839724,-25.9698273642648,-24.1550089162576,-83.2315406964134,-82.4673141107729,-82.1840328599642,-650.474946827324,-645.640037902144,-643.051016650252,648.812709559754,651.590734082681,656.578349151502,85.775557429579,86.674932980406,89.5144283444458,172.140016514507,172.381538185907,172.431620864274,-1.46299591173329,-1.36849747667105,-1.13390545677747,4.91409607333836,4.98302498930633,5.15414077143912,-0.599947189955728,-0.580029140139061,-0.572005744722538,94.0490054214071,96.3029863448146,100.256512488541,118.038206801671,122.337731906301,123.994652982532,-20.1947572420445,-19.559116411804,-19.3740290239319
"NGC_6779_M_56",289.148193,30.183471,10.42,-136.97,-2.0185,1.6172,0.025,0.0249,0.21,0.45,0.002,0.0871,0.0108,62.6594015405983,8.33639270287017,5,8,141.714943330508,142.434604493536,144.169561523689,33.4294566526541,34.6098006110239,36.502614880967,108.284626318444,110.69513886669,112.852417895194,775.162240051525,783.996221243596,794.934421464187,323.289752550104,337.083926220496,361.602072520664,253.726156918885,277.012008433382,298.139434911165,-155806.940354782,-155303.007626034,-154295.157714908,0.946446695327759,0.985438138246536,1.09209346294403,13.064263381958,13.1432604789734,13.3190125274658,12.965627746582,13.0678310394287,13.1707197189331,8.8967276763916,9.0429105758667,9.2809973526001,0.848448615074158,0.860054731369019,0.864561834335327,0.858212333917618,794.048058922084,829.348569239642,864.435660619116,256.077219410279,257.736227679305,262.857250729662,323.289752550104,337.083926220496,361.602072520665,896.943107842306,933.120496090414,974.941901975286,835.178385535964,869.027341308968,900.786195833162,68.127667874196,68.3591112569458,69.2828837756172,-3.5430738799367,-3.47685700062158,-3.38848127886497,9.00696204410347,9.13503212795143,9.30595963484329,1.48579189686718,1.50691838678472,1.5351146535668,-85.033818178903,-83.2852899037446,-82.206749270086,120.239585899891,120.995282911976,121.726998463178,108.284626318444,110.69513886669,112.852417895194
"Terzan_7",289.432983,-34.657722,24.42,159.45,-3.0013,-1.6507,0.0292,0.0294,0.35,0.14,0.0427,0.0459,0.0151,3.38683202988058,-20.0665596539987,1.3,3,261.615853587507,263.145347786466,264.738203739032,-68.5602034410264,-58.8075224411337,-51.4051868294672,193.080932585205,197.663608978447,202.801979752579,1327.92969378875,1476.98185672904,1667.57343362159,-1021.59701094369,-867.059571528074,-746.409768128025,4215.00356124077,4331.62005838043,4431.60690740984,-90530.5956597844,-87918.5766411766,-84967.1503010154,14.2705826950073,14.7044548988342,15.1347757720947,46.9162382507324,50.1555099487305,54.1496366882324,45.8373123168945,49.2203178405762,53.4247096252441,46.316918182373,49.3351707458496,52.9797378540039,0.532365820407867,0.546574771404266,0.563078870773315,0.547327619791031,-95.0566735983872,-20.2865452821686,35.376849707572,-5340.35781846193,-5141.30731723483,-4950.05991183197,-1021.59701094369,-867.059571528074,-746.409768128025,5011.49651312731,5213.97089284702,5434.25207148628,4950.07165274399,5141.35338655077,5341.05128240305,98.4965166333717,99.5723168110939,100.940376710748,14.2764985051676,14.6730847626374,15.0494751444198,1.33016376975851,1.3536338254324,1.37590868506045,-8.50757398869973,-8.36984317964888,-8.2247221862773,265.270287583989,267.434252106315,269.766484953795,-44.0581604088321,-34.390840561985,-27.0357642334618,193.080932585205,197.663608978447,202.801979752579
"Pal_10",289.508728,18.571666,5.9,-31.7,-4.3297,-7.1745,0.0304,0.0307,0.36,0.23,0.0166,0.1127,0.015,52.4363522562234,2.72488598450821,3.7,4,-73.3454691121947,-70.1079101969983,-68.1216754377522,-185.473754732184,-181.386029007044,-177.723003857187,19.2663539917123,19.5273641059686,20.203642777538,77.6174906990738,78.3671796827163,79.8623550327262,-1226.8299540704,-1192.60939114193,-1162.9261865486,6.00473297559926,6.39012792765729,6.91396575316046,-176960.429848098,-175828.308118901,-174496.832927522,3.93663301467895,4.04720830917358,4.1663529586792,7.18499561309814,7.29403758049011,7.44849744796753,7.18491842269897,7.29399967193604,7.44063329696655,0.4325479388237,0.43483030796051,0.45240459561348,0.282561639547348,0.286285057663918,0.291433535814285,0.286804720759392,65.7790579340367,71.371906457224,79.3820658997451,137.765945723161,139.984025380942,144.581073220101,-1226.8299540704,-1192.60939114193,-1162.9261865486,1172.68376708471,1202.91589156352,1237.85593711394,152.66886431081,157.128867007183,164.956216548318,172.372580712915,172.483945100351,172.545406088528,-4.69446919373017,-4.54853009362438,-4.40844028405862,4.55800293672382,4.74775760830603,4.92990684580916,0.273673078355628,0.28506638937916,0.296003052483516,172.172239686339,179.478087553952,187.096067266959,68.91984698304,74.857202201371,80.4583798931803,19.2663539917123,19.5273641059686,20.203642777538
"Arp_2",292.183807,-30.355638,29.39,123.01,-2.3311,-1.4752,0.0302,0.0298,0.29,0.33,0.0508,0.0261,0.0208,8.54537065909031,-20.7853657105983,1.3,3,240.840466242292,241.346123175067,241.730930788023,-83.6275595402183,-80.5324345920342,-77.4913846893711,182.80025015066,183.745330122596,185.276767641445,1374.56592614978,1402.04554718201,1461.81569017407,-1604.29651301226,-1577.73717910278,-1518.14008481112,4712.27863382801,4792.19268187306,4846.92797374548,-82522.7073634716,-81945.5499054034,-80878.3491558377,18.5521304321289,18.8696441650391,19.0447461700439,55.5683187866211,56.3159561157227,57.9789971923828,55.5386141967774,56.2905578613281,57.9739115905762,53.7153500366211,54.6086711883545,56.0460893249512,0.496748259067535,0.49930801987648,0.503618438243866,0.49953008890152,425.101138450968,464.416403019734,487.698463173036,-6230.46467064301,-6153.26472574439,-6045.30757548177,-1604.29651301226,-1577.73717910278,-1518.14008481112,6267.15813109235,6357.20354640962,6455.70350830614,6060.23824247917,6172.47613911598,6246.20006386447,103.823516272784,104.263928335506,104.763968994991,18.8157087585854,19.0816885323616,19.264859454021,4.05939490303318,4.09936116664764,4.12688452768223,-10.541924284767,-10.4716172078079,-10.3695253459827,252.010797624503,252.81136780654,253.582261544011,-30.776527231963,-28.1409059545654,-25.1820649574994,182.80025015066,183.745330122596,185.276767641445
"NGC_6809_M_55",294.998779,-30.96475,5.4,174.7,-3.4314,-9.3114,0.0247,0.0236,0.07,0.17,0.0035,0.2061,0.0104,8.7925667824021,-23.2716396941509,4.9,15,-202.033314867161,-201.503577920394,-200.964616368753,-66.8890569747259,-65.618168712595,-64.7587264699942,-56.0133117307654,-55.7386906240936,-55.3157829981367,225.599606988372,227.918593267584,230.910442081146,-227.322709944365,-222.704655045721,-215.927409918356,299.749454239735,305.508715896865,312.35201996636,-188915.741476575,-188768.533255275,-188621.822843605,1.06114648342133,1.07779556512833,1.08972252845764,6.05809316635132,6.08872890472412,6.11871660232544,5.92595808029175,5.96589922904968,6.00272384643555,4.81623168945313,4.83670043945313,4.88116352081299,0.696292805671692,0.699476569890976,0.702684831619263,0.699699068069458,-7.04656218127688,-1.37997178776384,1.33276132192347,-637.536644675043,-634.926367734695,-632.302256334275,-227.322709944365,-222.704655045721,-215.927409918356,671.655236147116,672.459602533077,673.679606702406,632.30773262495,634.926401769661,637.56979975096,108.716811800849,109.395642508466,109.733803433725,-3.33102661271936,-3.28824617229266,-3.23672969156781,0.753109541234733,0.759726615369444,0.767694938479624,-2.15999356246055,-2.13757381503369,-2.11895595419224,210.802713619083,211.189634785324,211.505682884918,16.5712980440447,19.0204617293705,20.5154799749545,-56.0133117307654,-55.7386906240936,-55.3157829981367
"Terzan_8",295.435028,-33.999474,27.79,148.53,-2.4965,-1.5814,0.027,0.0264,0.34,0.17,-0.0288,0.0476,0.013,5.75924310603678,-24.5587797447337,1.7,5,272.155985654523,273.030960002843,274.149918029637,-72.4313856562951,-70.1706915107471,-65.3607230827924,174.088244224293,175.970022346037,178.479004566659,1713.99301721172,1798.85658450948,1928.73723334717,-1257.18972483643,-1191.35853245895,-1117.84128397633,5102.97543112603,5172.39932019554,5228.55412285079,-80155.9099994719,-79033.8878420661,-77461.9765879354,17.8178369140625,18.0677976608276,18.3324155426025,60.0855212402344,61.9258136749268,64.6612155151367,60.0425411987305,61.8334197998047,64.4646330261231,58.8125582885742,60.4546165466309,62.8697401428223,0.541996703147888,0.548808217048645,0.558219630718231,0.550872957706451,92.6562845227728,112.298640465774,160.773250259528,-6361.48235748151,-6235.83109209902,-6127.09633181547,-1257.18972483643,-1191.35853245895,-1117.84128397633,6233.49042706779,6345.56292562489,6484.73973412725,6129.00184525411,6237.40672087483,6362.22471130494,100.276494327623,100.921482749756,101.202654212375,16.7983270342355,17.0243390755482,17.2163142076174,2.52127007253576,2.54406509377914,2.56342723567344,-11.6733075079975,-11.5851363934832,-11.4813326697331,278.947955009676,280.422847647158,281.831856695425,-31.2274410493088,-28.8599605291542,-24.3088690714449,174.088244224293,175.970022346037,178.479004566659
"Pal_11",296.31,-8.007222,13.75,-67.64,-1.7669,-4.971,0.0305,0.0284,0.29,0.76,0.0389,0.1069,0.0165,31.8051088868277,-15.5759492368652,2.4,4,-28.4064720087602,-27.5057169489534,-25.1876786892926,-155.423230627728,-151.216711093522,-142.412283546264,-12.7531592914309,-11.8403656781952,-10.7362863609019,83.7897494834197,91.5128090617099,107.15367572869,-1207.39242091916,-1165.19444860438,-1056.37104226326,197.929609714612,204.112336113522,206.477012898731,-168688.280227343,-165661.655255694,-164484.209874217,4.07689641952515,4.59010767936707,4.80563695907593,8.29676872253418,8.58956289291382,8.73193504333496,8.15178539276123,8.438645362854,8.58159698486328,3.71589171409607,3.82030582427979,3.87237180709839,0.28951961517334,0.305718809366226,0.343336142301559,0.312960189580917,-423.930255311259,-403.311063670098,-360.331872025788,-447.682083165161,-434.056778373714,-407.379969193002,-1207.39242091916,-1165.19444860438,-1056.37104226326,1189.05747136396,1308.96338594465,1354.88799593182,545.82525520265,595.688283581671,614.74172943415,152.648420678629,152.89366177893,153.01649225394,2.81459015176178,3.09436017116932,3.22720383937341,6.83069326518565,7.00419252035878,7.08657546309398,-3.74816496829587,-3.70459175559909,-3.61282615828738,121.71279877572,127.373352507511,129.948685696844,-90.2398850737106,-86.2009787177566,-78.4260336393697,-12.7531592914309,-11.8403656781952,-10.7362863609019
"NGC_6838_M_71",298.443726,18.779194,3.96,-22.72,-3.4161,-2.6543,0.0245,0.0253,0.04,0.2,0.002,0.2475,0.0105,56.7458910378486,-4.56444727117538,2.9,10,33.302603116234,34.1996793428579,34.7103918972999,-194.579338165353,-194.168770935819,-193.876313331954,38.4390477527602,38.6517800701616,39.0023508417197,30.4649272550935,31.1633892078728,31.5978752240059,-1338.99812659909,-1335.65141129707,-1333.38839490796,15.3869554085888,15.5853689158286,15.9079389996384,-172337.029330685,-172297.950449534,-172211.570557746,4.98026636123657,4.99209952354431,5.01077060699463,7.12037733078003,7.12777781486511,7.13713062286377,7.10981952667236,7.1169445514679,7.12655530929565,0.708953809738159,0.714416950941086,0.722822613716125,0.174127748012543,0.176132045686245,0.17744454741478,0.175938856601715,184.554898384997,186.327573866046,189.142938101799,212.714498030317,213.702289661008,214.352809140704,-1338.99812659909,-1335.65141129707,-1333.38839490796,1363.37265543092,1365.41440125987,1368.3243705561,281.77214030042,283.302417351524,285.810748214458,167.902609482393,168.020553184339,168.116346855722,-6.05097286950334,-6.03651544648977,-6.01572283549648,3.27729774258468,3.29934552371019,3.33105455897723,-0.318004213170835,-0.31497706166912,-0.312872236555978,62.6128291494505,63.4390081713706,64.0145488429711,186.190336692739,186.677434413568,187.24928149275,38.4390477527602,38.6517800701616,39.0023508417197
